Date,Action_Target,Price,Position_State,Portfolio_Value
2022-04-04,FLAT,60611.73828125,0,106199.3515625
2022-04-05,FLAT,60176.5,0,106199.3515625
2022-04-06,FLAT,59610.41015625,0,106199.3515625
2022-04-07,FLAT,59034.94921875,0,106199.3515625
2022-04-08,FLAT,59447.1796875,0,106199.3515625
2022-04-11,FLAT,58964.5703125,0,106199.3515625
2022-04-12,FLAT,58576.37109375,0,106199.3515625
2022-04-13,FLAT,58338.9296875,0,106199.3515625
2022-04-18,FLAT,57166.73828125,0,106199.3515625
2022-04-19,FLAT,56463.1484375,0,106199.3515625
2022-04-20,FLAT,57037.5,0,106199.3515625
2022-04-21,FLAT,57911.6796875,0,106199.3515625
2022-04-22,FLAT,57197.1484375,0,106199.3515625
2022-04-25,FLAT,56579.890625,0,106199.3515625
2022-04-26,FLAT,57356.609375,0,106199.3515625
2022-04-27,FLAT,56819.390625,0,106199.3515625
2022-04-28,FLAT,57521.05859375,0,106199.3515625
2022-04-29,FLAT,57060.87109375,0,106199.3515625
2022-05-02,FLAT,56975.98828125,0,106199.3515625
2022-05-04,SHORT,55669.03125,-1,106166.15234375
2022-05-05,FLAT,55702.23046875,0,106161.15234375
2022-05-06,SHORT,54835.578125,-1,106526.05859375
2022-05-09,FLAT,54470.671875,0,106521.05859375
2022-05-10,FLAT,54364.8515625,0,106521.05859375
2022-05-11,FLAT,54088.390625,0,106521.05859375
2022-05-12,SHORT,52930.30859375,-1,106794.43359375
2022-05-13,FLAT,52793.62109375,0,106789.43359375
2022-05-16,FLAT,52973.83984375,0,106789.43359375
2022-05-17,FLAT,54318.46875,0,106789.43359375
2022-05-18,FLAT,54208.53125,0,106789.43359375
2022-05-19,SHORT,52792.23046875,-1,103721.11328125
2022-05-20,FLAT,54326.390625,0,103716.11328125
2022-05-23,FLAT,54288.609375,0,103716.11328125
2022-05-24,FLAT,54052.609375,0,103716.11328125
2022-05-25,FLAT,53749.26171875,0,103716.11328125
2022-05-26,FLAT,54252.53125,0,103716.11328125
2022-05-27,FLAT,54884.66015625,0,103716.11328125
2022-05-30,FLAT,55925.73828125,0,103716.11328125
2022-05-31,FLAT,55566.41015625,0,103716.11328125
2022-06-01,FLAT,55381.171875,0,103716.11328125
2022-06-02,FLAT,55818.109375,0,103716.11328125
2022-06-03,FLAT,55769.23046875,0,103716.11328125
2022-06-06,FLAT,55675.3203125,0,103716.11328125
2022-06-07,FLAT,55107.33984375,0,103716.11328125
2022-06-08,FLAT,54892.48828125,0,103716.11328125
2022-06-09,FLAT,55320.28125,0,103716.11328125
2022-06-10,FLAT,54303.44140625,0,103716.11328125
2022-06-13,SHORT,52846.69921875,-1,103869.2421875
2022-06-14,LONG,52693.5703125,1,103712.0625
2022-06-15,SHORT,52541.390625,-1,104752.6640625
2022-06-16,LONG,51495.7890625,1,104476.9296875
2022-06-17,SHORT,51360.421875,-1,103997.09375
2022-06-20,LONG,51597.83984375,1,105860.5546875
2022-06-21,SHORT,52532.0703125,-1,107274.6328125
2022-06-22,LONG,51822.53125,1,108156.0078125
2022-06-23,SHORT,52265.71875,-1,107226.484375
2022-06-24,LONG,52727.98046875,1,108088.0859375
2022-06-27,SHORT,53161.28125,-1,108050.75
2022-06-28,LONG,53177.44921875,1,107744.7890625
2022-06-29,SHORT,53026.96875,-1,107755.84375
2022-06-30,LONG,53018.94140625,1,107528.8203125
2022-07-01,SHORT,52907.9296875,-1,106870.140625
2022-07-04,LONG,53234.76953125,1,106664.3046875
2022-07-05,SHORT,53134.3515625,-1,105426.0703125
2022-07-06,LONG,53750.96875,1,105848.5625
2022-07-07,SHORT,54178.4609375,-1,105540.18359375
2022-07-08,LONG,54481.83984375,1,105448.57421875
2022-07-11,SHORT,54395.23046875,-1,105952.1953125
2022-07-12,LONG,53886.609375,1,105574.734375
2022-07-13,SHORT,53514.1484375,-1,105667.734375
2022-07-14,LONG,53416.1484375,1,106007.3671875
2022-07-15,SHORT,53760.78125,-1,105242.0
2022-07-18,FLAT,54521.1484375,0,105237.0
2022-07-19,FLAT,54767.62109375,0,105237.0
2022-07-20,FLAT,55397.53125,0,105237.0
2022-07-21,FLAT,55681.94921875,0,105237.0
2022-07-22,FLAT,56072.23046875,0,105237.0
2022-07-25,LONG,55766.21875,1,104739.26953125
2022-07-26,SHORT,55268.48828125,-1,104186.4375
2022-07-27,FLAT,55816.3203125,0,104181.4375
2022-07-28,FLAT,56857.7890625,0,104181.4375
2022-07-29,FLAT,57570.25,0,104181.4375
2022-08-01,FLAT,58115.5,0,104181.4375
2022-08-02,FLAT,58136.359375,0,104181.4375
2022-08-03,FLAT,58350.53125,0,104181.4375
2022-08-04,LONG,58298.80078125,1,104270.56640625
2022-08-05,FLAT,58387.9296875,0,104265.56640625
2022-08-08,FLAT,58853.0703125,0,104265.56640625
2022-08-10,LONG,58817.2890625,1,104780.87890625
2022-08-11,FLAT,59332.6015625,0,104775.87890625
2022-08-12,FLAT,59462.78125,0,104775.87890625
2022-08-16,FLAT,59842.2109375,0,104775.87890625
2022-09-29,SHORT,56409.9609375,-1,103758.91796875
2022-09-30,FLAT,57426.921875,0,103753.91796875
2022-10-03,SHORT,56788.80859375,-1,102477.2578125
2022-10-04,FLAT,58065.46875,0,102472.2578125
2022-10-06,FLAT,58222.1015625,0,102472.2578125
2022-10-07,FLAT,58191.2890625,0,102472.2578125
2022-10-10,FLAT,57991.109375,0,102472.2578125
2022-10-11,LONG,57147.3203125,1,102950.84765625
2022-10-12,SHORT,57625.91015625,-1,103336.4296875
2022-10-13,FLAT,57235.328125,0,103331.4296875
2022-10-14,FLAT,57919.96875,0,103331.4296875
2022-10-17,FLAT,58410.98046875,0,103331.4296875
2022-10-18,FLAT,58960.6015625,0,103331.4296875
2022-10-19,FLAT,59107.19140625,0,103331.4296875
2022-10-20,FLAT,59202.8984375,0,103331.4296875
2022-10-21,FLAT,59307.1484375,0,103331.4296875
2022-10-24,FLAT,59831.66015625,0,103331.4296875
2022-10-25,FLAT,59543.9609375,0,103331.4296875
2022-10-27,FLAT,59756.83984375,0,103331.4296875
2022-10-28,FLAT,59959.8515625,0,103331.4296875
2022-10-31,FLAT,60746.58984375,0,103331.4296875
2022-11-01,FLAT,61121.3515625,0,103331.4296875
2022-11-02,FLAT,60906.08984375,0,103331.4296875
2022-11-03,FLAT,60836.41015625,0,103331.4296875
2022-11-04,FLAT,60950.359375,0,103331.4296875
2022-11-07,FLAT,61185.1484375,0,103331.4296875
2022-11-09,FLAT,61033.55078125,0,103331.4296875
2022-11-10,FLAT,60613.69921875,0,103331.4296875
2022-11-11,FLAT,61795.0390625,0,103331.4296875
2022-11-14,FLAT,61624.1484375,0,103331.4296875
2022-11-15,FLAT,61872.98828125,0,103331.4296875
2022-11-16,FLAT,61980.71875,0,103331.4296875
2022-11-17,FLAT,61750.6015625,0,103331.4296875
2022-11-18,FLAT,61663.48046875,0,103331.4296875
2022-11-21,FLAT,61144.83984375,0,103331.4296875
2022-11-22,FLAT,61418.9609375,0,103331.4296875
2022-11-23,FLAT,61510.578125,0,103331.4296875
2022-11-24,FLAT,62272.6796875,0,103331.4296875
2022-11-25,FLAT,62293.640625,0,103331.4296875
2022-11-28,FLAT,62504.80078125,0,103331.4296875
2022-11-29,FLAT,62681.83984375,0,103331.4296875
2022-11-30,FLAT,63099.6484375,0,103331.4296875
2022-12-01,FLAT,63284.19140625,0,103331.4296875
2022-12-02,FLAT,62868.5,0,103331.4296875
2022-12-05,FLAT,62834.6015625,0,103331.4296875
2022-12-06,FLAT,62626.359375,0,103331.4296875
2022-12-07,FLAT,62410.6796875,0,103331.4296875
2022-12-08,FLAT,62570.6796875,0,103331.4296875
2022-12-09,FLAT,62181.671875,0,103331.4296875
2022-12-12,FLAT,62130.5703125,0,103331.4296875
2022-12-13,FLAT,62533.30078125,0,103331.4296875
2022-12-14,FLAT,62677.91015625,0,103331.4296875
2022-12-15,FLAT,61799.03125,0,103331.4296875
2022-12-16,FLAT,61337.80859375,0,103331.4296875
2022-12-19,FLAT,61806.19140625,0,103331.4296875
2022-12-20,FLAT,61702.2890625,0,103331.4296875
2022-12-21,FLAT,61067.23828125,0,103331.4296875
2022-12-22,FLAT,60826.21875,0,103331.4296875
2022-12-23,SHORT,59845.2890625,-1,102610.296875
2022-12-26,FLAT,60566.421875,0,102605.296875
2022-12-27,FLAT,60927.4296875,0,102605.296875
2022-12-28,FLAT,60910.28125,0,102605.296875
2022-12-29,FLAT,61133.87890625,0,102605.296875
2022-12-30,FLAT,60840.73828125,0,102605.296875
2023-01-02,FLAT,61167.7890625,0,102605.296875
2023-01-03,FLAT,61294.19921875,0,102605.296875
2023-01-04,FLAT,60657.44921875,0,102605.296875
2023-01-05,FLAT,60353.26953125,0,102605.296875
2023-01-06,SHORT,59900.37109375,-1,101758.359375
2023-01-09,FLAT,60747.30859375,0,101753.359375
2023-01-10,SHORT,60115.48046875,-1,101763.33984375
2023-01-11,FLAT,60105.5,0,101758.33984375
2023-01-12,SHORT,59958.03125,-1,101455.19140625
2023-01-13,FLAT,60261.1796875,0,101450.19140625
2023-01-16,FLAT,60092.96875,0,101450.19140625
2023-01-17,FLAT,60655.71875,0,101450.19140625
2023-01-18,FLAT,61045.73828125,0,101450.19140625
2023-01-19,FLAT,60858.4296875,0,101450.19140625
2023-01-20,FLAT,60621.76953125,0,101450.19140625
2023-01-23,FLAT,60941.671875,0,101450.19140625
2023-01-24,FLAT,60978.75,0,101450.19140625
2023-01-25,FLAT,60205.05859375,0,101450.19140625
2023-01-27,SHORT,59330.8984375,-1,101280.6796875
2023-01-30,FLAT,59500.41015625,0,101275.6796875
2023-01-31,FLAT,59549.8984375,0,101275.6796875
2023-02-01,FLAT,59708.078125,0,101275.6796875
2023-02-02,FLAT,59932.23828125,0,101275.6796875
2023-02-03,FLAT,60841.87890625,0,101275.6796875
2023-02-06,FLAT,60506.8984375,0,101275.6796875
2023-02-07,FLAT,60286.0390625,0,101275.6796875
2023-02-08,FLAT,60663.7890625,0,101275.6796875
2023-02-09,FLAT,60806.21875,0,101275.6796875
2023-02-10,FLAT,60682.69921875,0,101275.6796875
2023-02-13,FLAT,60431.83984375,0,101275.6796875
2023-02-14,FLAT,61032.26171875,0,101275.6796875
2023-02-15,FLAT,61275.08984375,0,101275.6796875
2023-02-16,FLAT,61319.51171875,0,101275.6796875
2023-02-17,FLAT,61002.5703125,0,101275.6796875
2023-02-20,FLAT,60691.5390625,0,101275.6796875
2023-02-21,FLAT,60672.71875,0,101275.6796875
2023-02-22,FLAT,59744.98046875,0,101275.6796875
2023-02-23,FLAT,59605.80078125,0,101275.6796875
2023-02-24,FLAT,59463.9296875,0,101275.6796875
2023-02-27,FLAT,59288.3515625,0,101275.6796875
2023-02-28,FLAT,58962.12109375,0,101275.6796875
2023-03-01,FLAT,59411.078125,0,101275.6796875
2023-03-02,FLAT,58909.3515625,0,101275.6796875
2023-03-03,FLAT,59808.96875,0,101275.6796875
2023-03-06,FLAT,60224.4609375,0,101275.6796875
2023-03-08,FLAT,60348.08984375,0,101275.6796875
2023-03-09,FLAT,59806.28125,0,101275.6796875
2023-03-10,FLAT,59135.12890625,0,101275.6796875
2023-03-13,SHORT,58237.8515625,-1,101613.33984375
2023-03-14,FLAT,57900.19140625,0,101608.33984375
2023-03-15,SHORT,57555.8984375,-1,101529.3984375
2023-03-16,FLAT,57634.83984375,0,101524.3984375
2023-03-17,FLAT,57989.8984375,0,101524.3984375
2023-03-20,FLAT,57628.94921875,0,101524.3984375
2023-03-21,FLAT,58074.6796875,0,101524.3984375
2023-03-22,FLAT,58214.58984375,0,101524.3984375
2023-05-11,FLAT,61904.51953125,0,101524.3984375
2023-05-12,FLAT,62027.8984375,0,101524.3984375
2023-05-15,FLAT,62345.7109375,0,101524.3984375
2023-05-16,FLAT,61932.46875,0,101524.3984375
2023-05-17,FLAT,61560.640625,0,101524.3984375
2023-05-18,FLAT,61431.73828125,0,101524.3984375
2023-05-19,FLAT,61729.6796875,0,101524.3984375
2023-05-22,FLAT,61963.6796875,0,101524.3984375
2023-05-23,FLAT,61981.7890625,0,101524.3984375
2023-05-24,FLAT,61773.78125,0,101524.3984375
2023-05-25,FLAT,61872.62109375,0,101524.3984375
2023-05-26,FLAT,62501.69140625,0,101524.3984375
2023-05-29,FLAT,62846.37890625,0,101524.3984375
2023-05-30,FLAT,62969.12890625,0,101524.3984375
2023-05-31,FLAT,62622.23828125,0,101524.3984375
2023-06-01,FLAT,62428.5390625,0,101524.3984375
2023-06-02,FLAT,62547.109375,0,101524.3984375
2023-06-05,FLAT,62787.46875,0,101524.3984375
2023-06-06,FLAT,62792.87890625,0,101524.3984375
2023-06-07,FLAT,63142.9609375,0,101524.3984375
2023-06-08,FLAT,62848.640625,0,101524.3984375
2023-06-09,FLAT,62625.62890625,0,101524.3984375
2023-06-12,FLAT,62724.7109375,0,101524.3984375
2023-06-13,FLAT,63143.16015625,0,101524.3984375
2023-06-14,FLAT,63228.51171875,0,101524.3984375
2023-06-15,FLAT,62917.62890625,0,101524.3984375
2023-06-16,FLAT,63384.578125,0,101524.3984375
2023-06-19,FLAT,63168.30078125,0,101524.3984375
2023-06-20,FLAT,63327.69921875,0,101524.3984375
2023-06-21,FLAT,63523.1484375,0,101524.3984375
2023-06-22,FLAT,63238.890625,0,101524.3984375
2023-06-23,FLAT,62979.37109375,0,101524.3984375
2023-06-26,FLAT,62970.0,0,101524.3984375
2023-06-27,FLAT,63416.03125,0,101524.3984375
2023-06-28,FLAT,63915.421875,0,101524.3984375
2023-06-30,FLAT,64718.55859375,0,101524.3984375
2023-07-03,FLAT,65205.05078125,0,101524.3984375
2023-07-04,FLAT,65479.05078125,0,101524.3984375
2023-07-05,FLAT,65446.0390625,0,101524.3984375
2023-07-06,FLAT,65785.640625,0,101524.3984375
2023-07-07,FLAT,65280.44921875,0,101524.3984375
